id,titulo,dataCriacao,idLegislatura
52080,"ACOMPANHAMENTO DA DÍVIDA PÚBLICA, DO SISTEMA FINANCEIRO E DA POLÍTICA DE JUROS",2004-11-17,52
54129,Frente Parlamentar Mista em Defesa dos Bombeiros Voluntários,2019-07-17,56
54130,Frente Parlamentar em Defesa do Regime Especial de Aposentadoria dos Professores,2019-07-11,56
54131,Frente Parlamentar Mista para o Fortalecimento da Gestão Pública,2019-08-01,56
52083,REGIMES PRÓPRIOS DE PREVIDÊNCIA MUNICIPAL,2003-12-04,52
54132,Frente Parlamentar Mista em Defesa dos Portos do Norte do Brasil,2019-07-17,56
52084,ECOLOGIA URBANA E A QUESTÃO DOS RESÍDUOS (LIXO),2003-11-20,52
54133,Frente Parlamentar Mista pela Potencialização do Alto Tietê,2019-08-02,56
54134,Frente Parlamentar Mista pelo Fortalecimento do Vale do Paraíba,2019-08-01,56
54135,Frente Parlamentar Mista em Defesa das Associações Comerciais do Brasil,2019-08-15,56
54136,Frente Parlamentar Mista do Agronegócio e Agricultura Familiar - FAAF,2019-08-01,56
52089,APOIO AO PROGRAMA ANTÁRTICO BRASILEIRO - PROANTAR,2003-12-11,52
52091,COMBATE À CORRUPÇÃO,2004-02-03,52
54140,Frente Parlamentar Mista em Defesa da Reforma Tributária Solidária,2019-08-13,56
52092,DEFESA DA UNIVERSIDADE PÚBLICA E GRATUITA,2004-01-29,52
54141,Frente Parlamentar Mista dos Municípios e de Apoio aos Prefeitos e Vice-Prefeitos do Brasil - FREMAPREV,2019-08-02,56
52093,MOBILIZAÇÃO PELA ENGENHARIA,2004-03-10,52
54142,Frente Parlamentar Mista de Apoio aos Parques Tecnológicos - FPATE,2019-08-06,56
54143,Frente Parlamentar Mista de Enfrentamento a Pedofilia - FPMEP,2019-08-06,56
52095,PAZ E DESARMAMENTO,2004-11-17,52
54144,Frente Parlamentar Mista de Combate ao Contrabando e a Falsificação,2019-08-06,56
52096,LIVRO E LEITURA,2004-03-18,52
54145,Frente Parlamentar Mista em Apoio aos Objetivos de Desenvolvimentos Sustentáveis da ONU - ODS,2019-08-20,56
52097,CRIAÇÃO DA JUSTIÇA AGRÁRIA,2004-03-22,52
54146,Frente Parlamentar de Apoio às Operações Especiais das Forças Armadas e das Forças de Segurança Pública (FREPOESP),2019-08-06,56
52098,DEFESA DO TRANSPORTE FERROVIÁRIO - FPTF,2004-03-25,52
54147,Frente Parlamentar da Informatização na Saúde,2019-07-18,56
54149,Frente Parlamentar pela Formação dos Agentes Comunitários de Saúde - ACS,2019-08-01,56
54150,Frente Parlamentar Mista contra o Aborto e em Defesa da Vida,2019-08-15,56
52102,HEPATITES E TRANSPLANTES,2004-04-29,52
54151,Frente Parlamentar em Favor do Pagamento por Serviços Ambientais e Produção Sustentável,2019-08-07,56
52103,APOIO AO SETOR DE CELULOSE E PAPEL DO BRASIL,2004-05-12,52
54152,Frente Parlamentar Mista em Defesa de Furnas,2019-08-15,56
52104,UNIVERSIDADE PARA TODOS,2004-05-14,52
54153,Frente Parlamentar de Apoio aos Conselhos Profissionais de Classe,2019-08-13,56
52105,APOIO AOS LABORATÓRIOS FARMACÊUTICOS OFICIAIS,2004-05-14,52
54154,Frente Parlamentar Mista em Defesa das Organizações da Sociedade Civil - OSCs,2019-08-15,56
52106,DEFESA DA INDÚSTRIA CINEMATOGRÁFICA BRASILEIRA,2004-05-18,52
54155,"Frente Parlamentar Mista de Enfrentamento às IST, HIV/AIDS e das Hepatites Virais",2019-08-20,56
52107,INFORMÁTICA,2004-05-20,52
54156,Frente Parlamentar Mista em Defesa da Economia Solidária,2019-08-13,56
54157,Frente Parlamentar Mista de Combate a Diabete,2019-08-28,56
54158,Frente Parlamentar em Defesa do Patrimônio Histórico Nacional,2019-08-20,56
54159,Frente Parlamentar Mista de Enfrentamento às Fake News,2019-08-28,56
52111,DEFESA DA REFORMA POLÍTICA COM AMPLA PARTICIPAÇÃO POPULAR,2004-07-06,52
54160,Frente Parlamentar Mista em Defesa do Comércio Internacional e do Investimento - Frencomex,2019-08-28,56
52112,APOIO AOS PROGRAMAS PARA O DESENVOLVIMENTO SOCIAL E COMBATE À FOME,2004-07-09,52
54161,Frente Parlamentar Mista em Defesa da Propriedade Intelectual e de Combate à Pirataria,2019-08-28,56
52113,DEFESA DA CARREIRA E DA PROFISSIONALIZAÇÃO DOS SERVIDORES PÚBLICOS,2004-09-20,52
54162,Frente Parlamentar da Optometria,2019-08-21,56
52114,VALORIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA,2004-10-26,52
54163,Frente Parlamentar Mista de Prevenção ao Suicídio e Valorização da Vida,2019-09-03,56
54164,Frente Parlamentar em Defesa dos Direitos da População em Situação de Rua,2019-09-03,56
52116,IDOSO,2004-11-19,52
54165,"Frente Parlamentar de Defesa e Valorização da Produção Nacional de Uvas, Vinhos, Espumantes e seus Derivados",2019-09-03,56
54166,Frente Parlamentar Mista em Defesa do Desenvolvimento Econômico-Social da Região Sul do Brasil,2019-09-10,56
52118,DEFESA DA VASP,2004-12-02,52
54167,Frente Parlamentar Mista em Defesa da Soberania Nacional,2019-09-10,56
52119,HIDROVIAS NACIONAIS,2005-02-14,52
54168,Frente Parlamentar de Enfrentamento às Drogas,2019-09-23,56
52120,PROFISSÕES REGULAMENTADAS,2005-03-14,52
54169,Frente Parlamentar Mista em Apoio ao Carvão Mineral,2019-09-17,56
52121,DEFESA DA BR-319,2005-03-14,52
54170,Frente Parlamentar em Defesa da Região dos Lagos no Rio de Janeiro,2019-10-04,56
52122,REGULAMENTAÇÃO E NORMATIZAÇAO DA INTERNET NO BRASIL,2005-04-12,52
54171,Frente Parlamentar Mista Para a Criação de Estímulos Econômicos Para a Preservação Ambiental,2019-09-17,56
52123,"DEFESA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO",2005-04-13,52
54172,Frente Parlamentar Mista em Defesa da Disposição Final de Resíduos Sólidos,2019-09-25,56
52124,DEFESA DA BR 153,2005-04-11,52
54173,Frente Parlamentar em Defesa dos Trabalhadores em Transporte Público,2019-10-01,56
52125,"DEFESA DOS DIREITOS DOS SERVIDORES E POLICIAIS MILITARES DOS EX-TERRITÓRIOS FEDERAIS DO ACRE, AMAPÁ, RORAIMA E RONDÔNIA E DO ANTIGO DISTRITO FEDERAL",2005-04-11,52
54174,Frente Parlamentar Mista pelo Fortalecimento das Câmaras Municipais e Vereadores,2019-10-01,56
52126,DEFESA DO RIO DE JANEIRO,2005-04-18,52
54175,Frente Parlamentar Mista dos Aeronautas (FPAer),2019-10-01,56
52127,PELO FINANCIAMENTO DA SEGURANÇA PÚBLICA E DO SISTEMA PENITENCIÁRIO BRASILEIRO,2005-04-29,52
54176,Frente Parlamentar Mista Internacional Humanitária pela Paz Mundial (FREMHPAZ),2019-10-10,56
54177,Frente Parlamentar de Proteção e Defesa Civil,2019-10-10,56
52129,RADIODIFUSÃO,2005-05-19,52
54178,Frente Parlamentar Mista em Defesa dos Serviços de Ambulância,2019-10-29,56
52130,DEFESA DA FERROVIA NORTE-SUL,2005-05-19,52
54179,Frente Parlamentar em Defesa do Setor de Serviços,2019-10-15,56
52131,DIREITO À LEGÍTIMA DEFESA,2005-05-31,52
54180,Frente Parlamentar Mista em Defesa do Cinema e do Audiovisual Brasileiros,2019-10-15,56
52132,DEFESA DO PROJETO RONDON,2005-06-20,52
54181,Frente Parlamentar da Baixada Fluminense do Rio de Janeiro,2019-10-09,56
52133,VALORIZAÇÃO DO MAGISTÉRIO,2005-06-20,52
54182,Frente Parlamentar em Defesa das Pessoas Desaparecidas,2019-10-04,56
54183,Frente Parlamentar Mista em Defesa do Setor Coureiro-Calçadista,2019-10-15,56
52135,DEFESA DO CARVÃO MINERAL,2005-06-24,52
54184,Frente Parlamentar Mista em Defesa da Advocacia Pública,2019-10-29,56
54185,Frente Parlamentar BRASIL-EUA,2019-10-16,56
52137,LATINO-AMERICANA PELO SOFTWARE LIVRE E A INCLUSÃO DIGITAL,2005-07-06,52
54186,Frente Parlamentar Mista de Promoção e Defesa dos Direitos da Criança e Adolescente,2019-11-01,56
54187,Frente Parlamentar em Defesa dos Povos Tradicionais de Matriz Africana,2019-11-01,56
54188,Frente Parlamentar em Defesa da Educação no Trânsito e Formação dos Condutores,2019-10-29,56
52140,MUNICÍPIOS DA FAIXA DE FRONTEIRA,2005-07-14,52
54189,Frente Parlamentar em Defesa da Sustentabilidade dos Regimes Próprios de Previdência Social e da Competitividade do Mercado de Capitais,2019-10-29,56
54190,Frente Parlamentar Mista pela Contagem Pública dos Votos (escrutínio público do voto),2019-10-29,56
52143,DEFESA DO LEITE,2005-08-10,52
54192,Frente Parlamentar pela Causa da Psoríase e Artrite Psoriásica,2019-10-29,56
52144,DEFESA DOS PEQUENOS E MÉDIOS LATICÍNIOS DO BRASIL - FPMLB,2005-08-10,52
54193,Frente Parlamentar Mista para o Desenvolvimento da Indústria Elétrica e Eletrônica,2019-10-29,56
54194,Frente Parlamentar Mista em Defesa da Prevenção de Queimaduras e Atenção Global ao Paciente Queimado,2019-11-19,56
52146,TRANSPORTE MULTIMODAL E LOGÍSTICO NA BACIA DO RIO PARANÁ E SEUS ENTORNOS,2005-09-02,52
54195,Frente Parlamentar Mista em Defesa dos Criadores de Animais de Estimação,2019-11-11,56
52147,DEFESA DA REGULARIZAÇÃO FUNDIÁRIA DOS ESTADOS DA AMAZÔNIA,2005-09-01,52
54196,Frente Parlamentar Mista pelo Pacto Nacional contra as Fake News (divulgação de notícias falsas),2019-12-06,56
52148,REFORMA URBANA,2005-09-14,52
54197,Frente Parlamentar Mista em Defesa da Casa da Moeda,2019-11-01,56
52149,FORTALECIMENTO DA ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL - EXTENSÃO RURAL PÚBLICA,2005-09-21,52
54198,Frente Parlamentar em Defesa do Sistema de Modelagem da Informação da Construção - BIM,2019-10-29,56
52150,DEFESA DO CONSUMIDOR,2005-10-03,52
54199,Frente Parlamentar Mista do Serviço Público,2019-11-12,56
52151,DEFESA DA VIDA - CONTRA O ABORTO,2005-10-21,52
54200,Frente Parlamentar Mista em Defesa da Produção Cultural e Entretenimento,2019-11-11,56
54201,"Frente Parlamentar das Hortaliças, Flores e Frutas",2019-11-05,56
52153,DEFESA DA REPRESENTAÇÃO PROPORCIONAL DOS MUNICÍPIOS BRASILEIROS,2005-11-11,52
54202,Frente Parlamentar Fiscais da Nação,2019-11-05,56
52154,DEFESA DA ENERGIA DE FONTES RENOVÁVEIS,2006-02-11,52
54203,Frente Parlamentar pela Valorização do Setor Sucroenergético,2019-11-05,56
54204,Frente Parlamentar dos Asilos e Orfanatos,2019-11-05,56
52157,DIREITOS DOS ANISTIADOS POLÍTICOS,2006-03-16,52
54206,Frente Parlamentar em prol da Iniciação Científica - FPIC,2019-11-12,56
54207,Frente Parlamentar Mista de Assistência Técnica e Extensão Rural (Frente de ATER),2019-11-19,56
52159,FRUTICULTURA,2006-06-07,52
54208,Frente Parlamentar do Terceiro Setor e Filantropia,2019-11-19,56
54210,Frente Parlamentar em Defesa dos Conselheiros Tutelares,2019-11-12,56
52162,DEFESA DA CAPOEIRA,2006-12-27,52
54211,Frente Parlamentar em prol dos Jogos Eletrônicos e Games,2019-11-12,56
54212,Frente Parlamentar em Defesa da Radiodifusão,2019-11-21,56
52164,AVICULTURA,2006-04-06,52
54213,Frente Parlamentar pela Defesa e Valorização dos Profissionais da Segurança Pública e da Segurança Privada,2019-11-25,56
54214,Frente Parlamentar Mista em Defesa da Vida dos Agentes de Segurança Pública,2019-12-03,56
52166,PRÓ-BIOCOMBUSTÍVEIS,2006-05-29,52
54215,Frente Parlamentar em Defesa dos Municípios em Risco de Extinção,2019-12-02,56
54216,Frente Parlamentar Mista Prosul,2019-12-10,56
54217,Frente Parlamentar do Programa Nacional de Imunizações,2019-12-06,56
52169,DEFESA DOS DIREITOS DA PESSOA COM DEFICIÊNCIA,2006-06-27,52
52171,FRENTE PLURISSETORIAL EM DEFESA DAS FORÇAS ARMADAS,2006-12-28,52
54220,"Frente Parlamentar Mista em Defesa da FINEP, do Desenvolvimento da Ciência, da Pesquisa e da Inovação",2019-12-16,56
54221,Frente Parlamentar Mista dos Aplicativos de Transporte,2019-12-16,56
54222,Frente Parlamentar Mista em Defesa da Eletronorte,2019-12-17,56
54223,Frente Parlamentar em defesa dos Oficiais de Justiça,2019-12-17,56
54224,Frente Parlamentar Mista em Defesa da Prisão em Segunda Instância,2019-12-20,56
54225,Frente Parlamentar Mista em Defesa da Reforma Urbana e dos Movimentos de Luta por Moradia,2020-02-03,56
54226,Frente Parlamentar Mista Pela Causa da Prematuridade,2021-04-30,56
54227,Frente Parlamentar Mista em Defesa da Democracia e dos Direitos Humanos com Participação Popular,2019-12-20,56
54229,Frente Parlamentar Mista em Defesa dos Povos e Comunidades Tradicionais com Participação Popular,2019-12-20,56
54230,"Frente Parlamentar Mista em Defesa da Lavoura Caucaeira, da CEPLAC e do Cacau Cabruca",2020-02-03,56
54231,Frente Parlamentar Mista de Segurança Contra Incêndio,2020-03-18,56
54232,Frente Parlamentar Mista da Reforma Administrativa,2020-02-03,56
54233,Frente Parlamentar Mista para o Programa Espacial Brasileiro - FPMPEB,2020-02-03,56
54234,Frente Parlamentar em Defesa dos Pequenos e Médios Municípios,2020-02-06,56
54235,Frente Parlamentar Mista para o Desenvolvimento Regional Sustentável,2020-02-03,56
54237,Frente Parlamentar Mista em Defesa das Centrais Geradoras Hidrelétricas (CGHS) e das Pequenas Centrais Hidrelétricas (PCHS),2020-03-03,56
54238,Frente Parlamentar Mista da Inteligência Artificial,2020-03-03,56
54239,Frente Parlamentar em Apoio ao Bambu - Frente do Bambu,2020-03-03,56
54240,Frente Parlamentar em Apoio a Adoção no Brasil do Ciclo Completo de Polícia,2020-03-05,56
54241,Frente Parlamentar em Defesa das Cirurgias Eletivas,2020-03-06,56
54242,Frente Parlamentar em Defesa da Mulher Advogada FPDMA,2020-03-06,56
54243,Frente Parlamentar Mista em Defesa da Cadeia Produtiva do Coco,2020-03-09,56
54245,Frente Parlamentar Mista em Defesa da Indústria do Mobiliário (FREMOB),2020-03-18,56
54246,Frente Parlamentar Brasil-Rússia,2020-03-09,56
54248,Frente Parlamentar em Defesa da Democratização do Ministério Público,2020-03-25,56
54249,Frente Parlamentar em Defesa dos Profissionais do Sistema Socioeducativo,2020-03-25,56
54250,Frente Parlamentar em Apoio ao Ecoturismo - ECOFPAR,2020-03-25,56
54251,Frente Parlamentar Mista para Implantação do Plenário Virtual no Poder Legislativo,2020-04-14,56
54252,Frente Parlamentar em Defesa do Plano Nacional de Educação,2020-07-08,56
54253,Frente Parlamentar Mista pela Adoção e Convivência Familiar,2020-07-01,56
54255,Frente Parlamentar Mista em Defesa da Renda Básica,2020-09-22,56
54256,Frente Parlamentar em Defesa do Comércio de Material de Construção,2020-08-05,56
54257,Frente Parlamentar Mista Pelo Fortalecimento do SUS,2020-10-20,56
54258,Frente Parlamentar Mista da Telessaúde,2020-09-18,56
54259,Frente Parlamentar em Defesa da Desoneração da Folha de Pagamento,2021-03-17,56
54260,Frente Parlamentar Mista de Apoio ao Mercado de Varejo e E-Commerce-FREVEC,2021-03-17,56
54261,Frente Parlamentar da Câmara dos Deputados Brasil - Bolívia.,2021-03-17,56
54263,Frente Parlamentar em Defesa das Energias Renováveis - FER,2021-03-18,56
54264,Frente Parlamentar Mista Brasil Competitivo,2021-05-20,56
54265,Frente Parlamentar Mista em Defesa do Litoral Brasileiro,2021-09-22,56
54266,Frente Parlamentar dos Transplantes,2021-06-29,56
54267,Frente Parlamentar em Apoio ao Produtor de Leite,2021-09-22,56
54268,Frente Parlamentar Mista em Defesa das Cidades Históricas - Patrimônio Cultural Brasileiro,2021-11-24,56
54270,Frente Parlamentar de Prevenção de Doenças Pulmonares Graves,2021-11-18,56
54271,Frente Parlamentar Mista do Empreendedorismo,2022-03-04,56
54274,Frente Parlamentar dos Recicladores do Brasil (FPRB).,2022-05-13,56
54277,Frente Parlamentar Mista do Artesão e Apoio do Artesanato Brasileiro.,2022-05-23,56
54279,Frente Parlamentar Mista das Cooperativas de Transporte Rodoviário de Cargas - FreCoopTRC.,2022-05-24,56
54280,Frente Parlamentar em Defesa dos Técnicos Agrícolas,2022-07-12,56
54282,Frente Parlamentar Mista da Contabilidade Brasileira,2022-07-15,56
54283,Frente Parlamentar Mista em Defesa do Turismo - Frentur,2023-02-15,57
54284,Frente Parlamentar Mista do Empreendedorismo - FPE,2023-03-08,57
54288,Frente Parlamentar Mista da Primeira Infância,2023-03-13,57
54289,Frente Parlamentar Mista das Micro e Pequenas Empresas,2023-03-13,57
54290,Frente Parlamentar Mista em Defesa da Saúde das Mulheres,2023-03-13,57
54291,Frente Parlamentar Mista em Defesa do Saneamento Básico,2023-03-13,57
54292,"Frente Parlamentar Mista em Apoio à Regularização Fundiária, Desenvolvimento Habitacional e Desenvolvimento Urbano Sustentável - FPDUS",2023-03-13,57
54293,Frente Parlamentar Mista dos Portos Nacionais,2023-02-14,57
54294,Frente Parlamentar Mista de Portos e Aeroportos,2023-03-13,57
54295,Frente Parlamentar Mista da Inovação e Tecnologias em Saúde para Doenças Raras,2023-03-24,57
54296,Frente Parlamentar em Defesa do Comércio e Serviços - FCS,2023-03-09,57
54297,Frente Parlamentar Mista em Defesa dos Aposentados e Pensionistas,2023-03-09,57
54298,Frente Parlamentar em Defesa da Saúde Mental e Emocional,2023-03-09,57
54299,Frente Parlamentar em Defesa dos Direitos dos Idosos,2023-03-09,57
54301,Frente Parlamentar em Defesa dos Direitos das Pessoas com Deficiência,2023-03-09,57
54302,Frente Parlamentar da Juventude,2023-03-09,57
54303,"Frente Parlamentar Mista de Apoio à Habitação de Interesse Social, Regularização Fundiária, Urbanização e Saneamento para Favelas e Assentamentos Precários",2023-03-08,57
54304,Frente Parlamentar Mista em Defesa da Doação de Órgãos e Tecidos,2023-03-09,57
54305,Frente Parlamentar em Defesa das Cirurgias Eletivas,2023-03-14,57
54306,Frente Parlamentar do Café,2023-03-14,57
54307,Frente Parlamentar Mista do Transporte Público,2023-03-14,57
54308,Frente Parlamentar Brasil-China,2023-03-14,57
54309,Frente Parlamentar para o Desenvolvimento Sustentável do Petróleo e Energias Renováveis (FREPER),2023-03-17,57
54310,Frente Parlamentar do Congresso Nacional BRICS,2023-03-14,57
54311,Frente Parlamentar Mista em Defesa do Serviço Público,2023-03-14,57
54312,Frente Parlamentar Mista em Defesa do Gerenciamento e Gestão Integrada de Resíduos Sólidos,2023-03-14,57
54313,Frente Parlamentar em Defesa do Esporte,2023-03-14,57
54314,Frente Parlamentar Mista em Defesa da Advocacia,2023-03-14,57
54315,Frente Parlamentar Mista em Defesa do Consumidor,2023-03-08,57
54316,Frente Parlamentar de Combate ao Câncer Infantil,2023-03-14,57
54317,Frente Parlamentar da Segurança Pública,2023-03-20,57
54318,Frente Parlamentar Mista em Defesa dos Direitos dos Povos Indígenas,2023-03-27,57
54320,Frente Parlamentar Mista de Combate à Corrupção,2023-03-17,57
54321,Frente Parlamentar Mista da Ligação Seca Santos-Guarujá,2023-03-14,57
54322,Frente Parlamentar Mista em Defesa da Mulher Vítima de Violência Doméstica,2023-04-03,57
54323,Frente Parlamentar da Agropecuária - FPA,2023-03-28,57
54324,Frente Parlamentar pelos Pequenos e Médios Municípios,2023-03-17,57
54325,Frente Parlamentar Mista do Setor de Serviços - FPS,2023-03-17,57
54326,Frente Parlamentar Católica Apostólica Romana,2023-03-17,57
54327,Frente Parlamentar dos Portos Nacionais e Transportes Aquaviários,2023-03-17,57
54328,"Frente Parlamentar Mista em Defesa da Lavoura Cacaueira, da CEPLAC e do Cacau Cabruca",2023-03-17,57
54329,Frente Parlamentar de Prevenção de Doenças Pulmonares Graves,2023-03-17,57
54330,Frente Parlamentar em Defesa da Polícia Federal,2023-03-17,57
54332,Frente Parlamentar do Programa Nacional de Imunizações,2023-03-17,57
54333,Frente Parlamentar Mista contra o Aborto e em Defesa da Vida,2023-03-28,57
54334,Frente Parlamentar Mista em Prol da Saúde 4.0 e do Acesso e Uso Racional de Equipamentos e Dispositivos Médicos - FPMedTEC,2023-03-29,57
54335,"Frente Parlamentar Mista para a Prevenção, Diagnóstico e Tratamento de Diabetes",2023-03-17,57
54336,Frente Parlamentar Mista em Prol do Combate às Doenças Cardiovasculares,2023-03-17,57
54337,Frente Parlamentar Mista em Prol da Luta Contra o Câncer,2023-03-17,57
54338,Frente Parlamentar dos Recicladores do Brasil,2023-03-17,57
54339,"Frente Parlamentar Mista pela Competitividade da Cadeia Produtiva do Setor Químico, Petroquímico e de Plástico e da Química Fina",2023-03-22,57
54340,Frente Parlamentar Mista do Biodiesel - FPBio,2023-03-29,57
54341,Frente Parlamentar Mista pelo Livre Mercado - FPLM,2023-03-29,57
54342,Frente Parlamentar para o Fortalecimento da Mulher,2023-03-29,57
54343,Frente Parlamentar Parlamentar Mista da Agricultura Familiar e Desenvolvimento Rural Sustentável (FPAF),2023-03-29,57
54344,Frente Parlamentar Mista de Apoio e Fortalecimento das Defensorias Públicas dos Estados e da União,2023-03-29,57
54345,Frente Parlamentar Parlamentar para a Modernização do Futebol Brasileiro,2023-03-29,57
54347,Frente Parlamentar Mista de Defesa da Pesca Artesanal,2023-04-03,57
54348,Frente Parlamentar Mista da Agricultura Familiar,2023-05-18,57
54349,Frente Parlamentar em Defesa da Vacina - FPDV,2023-03-29,57
54352,Frente Parlamentar Mista em Defesa dos Cuidados Paliativos,2023-03-29,57
54353,Frente Parlamentar em Apoio ao Produtor de Leite,2023-03-30,57
54354,"Frente Parlamentar de Apoio às Santas Casas, Hospitais e Entidades Filantrópicas",2023-03-29,57
54356,Frente Parlamentar em Defesa do Nordeste,2023-05-18,57
54357,Frente Parlamentar de Proteção às Pessoas com Transtorno do Espectro Autista,2023-03-29,57
54358,Frente Parlamentar em Defesa da Cadeia Produtiva da Reciclagem no Brasil,2023-03-29,57
54359,Frente Parlamentar Contra o Abuso e Exploração Sexual de Crianças e Adolescentes,2023-03-30,57
54360,Frente Parlamentar Mista da Saúde Digital,2023-03-29,57
54361,Frente Parlamentar Mista da Mineração Sustentável,2023-03-30,57
54362,Frente Parlamentar em Defesa dos Animais,2023-03-21,57
54363,Frente Parlamentar Mista pela Mulher Empreendedora,2023-05-18,57
54364,Frente Parlamentar Mista da Indústria,2023-03-30,57
54365,Frente Parlamentar Mista em Apoio ao Programa Antártico Brasileiro,2023-03-30,57
54366,Frente Parlamentar em Defesa do Esporte Escolar e Universitário,2023-03-30,57
54367,Frente Parlamentar em Defesa das Comunidades Terapêuticas,2023-03-30,57
54368,Frente Parlamentar de Gestão de Riscos e Desastres,2023-03-29,57
54369,"Frente Parlamentar para o Fomento da Qualificação, Inclusão e Subsistência das Mulheres na Construção Civil",2023-04-03,57
54370,Frente Parlamentar Mista da Tecnologia e Atividades Nucleares (FPN),2023-04-03,57
54371,Frente Parlamentar Brasil Singapura,2023-04-04,57
54372,"Frente Parlamentar em Defesa da Empreendedora e Microempreendedora no Mercado Formal, Informal e E-commerce",2023-04-04,57
54373,Frente Parlamentar em Defesa dos Usuários do Sistema Único de Saúde,2023-04-04,57
54375,Frente Parlamentar Mista em Defesa da Produção Cultural e Entretenimento,2023-04-03,57
54376,Frente Parlamentar Mista em Defesa do Comércio Internacional e do Investimento - Frencomex,2023-04-04,57
54377,Frente Parlamentar Mista da Educação,2023-04-04,57
54378,Frente Parlamentar de Apoio ao Empreendedorismo do Jovem Aprendiz,2023-05-17,57
54379,Frente Parlamentar Mista em prol da Luta pela Prevenção de Cegueira - FPPC,2023-04-04,57
54380,"Frente Parlamentar da Ciência, Tecnologia, Pesquisa e Inovação",2023-04-04,57
54381,Frente Parlamentar em Defesa do Fomento ao Empreendedorismo da Juventude,2023-05-18,57
54384,Frente Parlamentar para o Fortalecimento da COP-30 no Brasil,2023-04-04,57
54385,Frente Parlamentar Mista em Defesa do Ensino Técnico e Profissionalizante - Frente do Ensino Técnico,2023-05-18,57
54386,Frente Parlamentar Mista dos Lojistas e Lojistas de Shoppings Centers,2023-05-18,57
54388,Frente Parlamentar Mista em Defesa da Indústria e Comércio de Moto Peças,2023-05-18,57
54391,Frente Parlamentar de Infraestrutura Logística,2023-05-18,57
54393,Frente Parlamentar Mista em Defesa das APAES,2023-05-19,57
54396,"Frente Parlamentar Mista do Rodeio, da Vaquejada e das Provas Equestres",2023-05-19,57
54397,Frente Parlamentar Brasil-EUA,2023-04-03,57
54398,Frente Parlamentar Mista da Economia e Cidadania Digitais (Frente Digital),2023-06-15,57
54401,Frente Parlamentar em Defesa da Radiodifusão,2023-05-09,57
54402,Frente Parlamentar Mista Cristã e em Defesa da Religião,2023-06-15,57
54406,Frente Parlamentar Mista Ambientalista,2023-05-22,57
54408,Frente Parlamentar em Defesa do Sistema Único de Assistência Social - SUAS,2023-05-22,57
54409,Frente Parlamentar em Defesa da Regularização Fundiária Rural no Brasil,2023-05-22,57
54410,Frente Parlamentar Mista de Promoção e Defesa dos Direitos da Criança e Adolescente,2023-04-25,57
54412,Frente Parlamentar em Defesa da Cirurgia Reparadora de Pessoas com Fissura Labiopalatina,2023-05-23,57
54415,Frente Parlamentar do Sistema Único de Saúde - FRENTE SUS,2023-05-17,57
54416,Frente Parlamentar em Defesa do Comércio de Material de Construção,2023-05-22,57
54417,Frente Parlamentar em Defesa da Duplicação da BR-423 em Pernambuco,2023-05-22,57
54418,Frente Parlamentar contra os Juros Abusivos,2023-05-22,57
54421,Frente Parlamentar Mista em Defesa da Transição Climática Justa,2023-05-22,57
54422,Frente Parlamentar em Defesa da Polícia Judiciária (Civil),2023-05-22,57
54423,Frente Parlamentar Mista de Logística e Infraestrutura – Frenlogi,2023-05-03,57
54424,Frente Parlamentar em Defesa dos Oficiais de Justiça,2023-05-22,57
54425,Frente Parlamentar em Defesa da Gestão e Revitalização do Rio São Francisco,2023-05-23,57
54426,Frente Parlamentar Mista do Novo Pacto Federativo em Defesa dos Municípios Brasileiros,2023-05-23,57
54427,Frente Parlamentar em Defesa da BR-364,2023-05-23,57
54428,"Frente Parlamentar Mista pela Duplicação da BR-304 ligando Natal, no Rio Grande do Norte, a Russas, no Ceará",2023-05-23,57
54429,Frente Parlamentar Mista do Sistema Penitenciário,2023-05-23,57
54431,Frente Parlamentar em Defesa do Pantanal,2023-05-23,57
54432,Frente Parlamentar Mista em Defesa da Advocacia Pública - FPAP,2023-05-23,57
54440,Frente Parlamentar Mista em Defesa das Práticas Integrativas e Complementares em Saúde e da Felicidade – Frente Holística,2023-05-23,57
54442,Frente Parlamentar de Prevenção de Desastres e Apoio Humanitário,2023-05-17,57
54443,Frente Parlamentar Mista pela Inclusão e Qualidade na Educação Particular - FPeduQ,2023-05-23,57
54444,Frente Parlamentar Mista Municipalista,2023-05-23,57
54445,Frente Parlamentar da Conectividade Rural,2023-05-23,57
54447,Frente Parlamentar Mista da Aquicultura e Pesca,2023-05-23,57
54448,"Frente Parlamentar em Defesa da BR-319, ligando Manaus, no Amazonas, a Porto Velho, em Rondônia",2023-05-23,57
54449,Frente Parlamentar Mista da Saúde,2023-05-17,57
54450,Frente Parlamentar da Vacina - FPV,2023-05-03,57
54451,Frente Parlamentar de Apoio aos Conselhos Profissionais,2023-05-23,57
54452,Frente Parlamentar em Defesa do Secretário Parlamentar e Cargos de Natureza Especiais,2023-05-23,57
54453,Frente Parlamentar em Defesa da Segurança nas Escolas,2023-05-23,57
54454,Frente Parlamentar Mista em Defesa dos Serviços de Saúde,2023-05-23,57
54456,Frente Parlamentar Mista em Prol do Semiárido,2023-05-23,57
54457,Frente Parlamentar Mista em Defesa do profissional Nutricionista,2023-05-24,57
